c,m,response
1.579909,0.808219,0.811100
1.589041,0.808219,0.812874
1.598174,0.808219,0.814635
1.607306,0.808219,0.816384
1.616438,0.808219,0.818120
1.625571,0.808219,0.819843
1.634703,0.808219,0.821553
1.643836,0.808219,0.823250
1.652968,0.808219,0.824935
1.662100,0.808219,0.826607
1.671233,0.808219,0.828266
1.680365,0.808219,0.829913
1.689498,0.808219,0.831548
1.698630,0.808219,0.833169
1.707763,0.808219,0.834778
1.716895,0.808219,0.836375
1.726027,0.808219,0.837959
1.735160,0.808219,0.839531
1.744292,0.808219,0.841091
1.753425,0.808219,0.842638
1.762557,0.808219,0.844173
1.771689,0.808219,0.845696
1.780822,0.808219,0.847206
1.789954,0.808219,0.848704
1.799087,0.808219,0.850191
1.808219,0.808219,0.851665
1.817352,0.808219,0.853127
1.826484,0.808219,0.854578
1.835616,0.808219,0.856016
1.844749,0.808219,0.857442
1.853881,0.808219,0.858857
1.863014,0.808219,0.860260
1.872146,0.808219,0.861651
1.881279,0.808219,0.863031
1.890411,0.808219,0.864399
1.899543,0.808219,0.865755
1.908676,0.808219,0.867100
1.917808,0.808219,0.868434
1.926941,0.808219,0.869756
1.936073,0.808219,0.871067
1.945205,0.808219,0.872367
1.954338,0.808219,0.873655
1.963470,0.808219,0.874932
1.972603,0.808219,0.876199
1.981735,0.808219,0.877454
1.990868,0.808219,0.878698
2.000000,0.808219,0.879931
0.000000,0.817352,0.366765
0.009132,0.817352,0.369451
0.018265,0.817352,0.372145
0.027397,0.817352,0.374847
0.036530,0.817352,0.377557
0.045662,0.817352,0.380274
0.054795,0.817352,0.382999
0.063927,0.817352,0.385732
0.073059,0.817352,0.388471
0.082192,0.817352,0.391218
0.091324,0.817352,0.393971
0.100457,0.817352,0.396731
0.109589,0.817352,0.399498
0.118721,0.817352,0.402272
0.127854,0.817352,0.405051
0.136986,0.817352,0.407837
0.146119,0.817352,0.410628
0.155251,0.817352,0.413426
0.164384,0.817352,0.416229
0.173516,0.817352,0.419037
0.182648,0.817352,0.421851
0.191781,0.817352,0.424669
0.200913,0.817352,0.427493
0.210046,0.817352,0.430321
0.219178,0.817352,0.433154
0.228311,0.817352,0.435991
0.237443,0.817352,0.438833
0.246575,0.817352,0.441678
0.255708,0.817352,0.444528
0.264840,0.817352,0.447381
0.273973,0.817352,0.450237
0.283105,0.817352,0.453097
0.292237,0.817352,0.455960
0.301370,0.817352,0.458826
0.310502,0.817352,0.461694
0.319635,0.817352,0.464565
0.328767,0.817352,0.467438
0.337900,0.817352,0.470314
0.347032,0.817352,0.473191
0.356164,0.817352,0.476071
0.365297,0.817352,0.478952
0.374429,0.817352,0.481834
0.383562,0.817352,0.484717
0.392694,0.817352,0.487602
0.401826,0.817352,0.490487
0.410959,0.817352,0.493373
0.420091,0.817352,0.496260
0.429224,0.817352,0.499146
0.438356,0.817352,0.502033
0.447489,0.817352,0.504919
0.456621,0.817352,0.507806
0.465753,0.817352,0.510691
0.474886,0.817352,0.513576
0.484018,0.817352,0.516461
0.493151,0.817352,0.519344
0.502283,0.817352,0.522225
0.511416,0.817352,0.525106
0.520548,0.817352,0.527984
0.529680,0.817352,0.530861
0.538813,0.817352,0.533735
0.547945,0.817352,0.536608
0.557078,0.817352,0.539478
0.566210,0.817352,0.542345
0.575342,0.817352,0.545210
0.584475,0.817352,0.548071
0.593607,0.817352,0.550930
0.602740,0.817352,0.553785
0.611872,0.817352,0.556636
0.621005,0.817352,0.559484
0.630137,0.817352,0.562328
0.639269,0.817352,0.565168
0.648402,0.817352,0.568003
0.657534,0.817352,0.570835
0.666667,0.817352,0.573661
0.675799,0.817352,0.576483
0.684932,0.817352,0.579299
0.694064,0.817352,0.582111
0.703196,0.817352,0.584917
0.712329,0.817352,0.587718
0.721461,0.817352,0.590513
0.730594,0.817352,0.593302
0.739726,0.817352,0.596085
0.748858,0.817352,0.598862
0.757991,0.817352,0.601633
0.767123,0.817352,0.604397
0.776256,0.817352,0.607154
0.785388,0.817352,0.609905
0.794521,0.817352,0.612649
0.803653,0.817352,0.615385
0.812785,0.817352,0.618115
0.821918,0.817352,0.620837
0.831050,0.817352,0.623551
0.840183,0.817352,0.626257
0.849315,0.817352,0.628956
0.858447,0.817352,0.631647
0.867580,0.817352,0.634329
0.876712,0.817352,0.637003
0.885845,0.817352,0.639669
0.894977,0.817352,0.642326
0.904110,0.817352,0.644975
0.913242,0.817352,0.647614
0.922374,0.817352,0.650245
0.931507,0.817352,0.652866
0.940639,0.817352,0.655479
0.949772,0.817352,0.658082
0.958904,0.817352,0.660675
0.968037,0.817352,0.663259
0.977169,0.817352,0.665833
0.986301,0.817352,0.668397
0.995434,0.817352,0.670951
1.004566,0.817352,0.673496
1.013699,0.817352,0.676030
1.022831,0.817352,0.678553
1.031963,0.817352,0.681067
1.041096,0.817352,0.683570
1.050228,0.817352,0.686062
1.059361,0.817352,0.688544
1.068493,0.817352,0.691014
1.077626,0.817352,0.693474
1.086758,0.817352,0.695923
1.095890,0.817352,0.698361
1.105023,0.817352,0.700788
1.114155,0.817352,0.703204
1.123288,0.817352,0.705608
1.132420,0.817352,0.708001
1.141553,0.817352,0.710382
1.150685,0.817352,0.712752
1.159817,0.817352,0.715110
1.168950,0.817352,0.717457
1.178082,0.817352,0.719792
1.187215,0.817352,0.722115
1.196347,0.817352,0.724426
1.205479,0.817352,0.726725
1.214612,0.817352,0.729012
1.223744,0.817352,0.731287
1.232877,0.817352,0.733550
1.242009,0.817352,0.735801
1.251142,0.817352,0.738040
1.260274,0.817352,0.740266
1.269406,0.817352,0.742480
1.278539,0.817352,0.744681
1.287671,0.817352,0.746871
1.296804,0.817352,0.749047
1.305936,0.817352,0.751212
1.315068,0.817352,0.753364
1.324201,0.817352,0.755503
1.333333,0.817352,0.757629
1.342466,0.817352,0.759743
1.351598,0.817352,0.761845
1.360731,0.817352,0.763933
1.369863,0.817352,0.766009
1.378995,0.817352,0.768073
1.388128,0.817352,0.770123
1.397260,0.817352,0.772161
1.406393,0.817352,0.774186
1.415525,0.817352,0.776198
1.424658,0.817352,0.778198
1.433790,0.817352,0.780184
1.442922,0.817352,0.782158
1.452055,0.817352,0.784119
1.461187,0.817352,0.786068
1.470320,0.817352,0.788003
1.479452,0.817352,0.789925
1.488584,0.817352,0.791835
1.497717,0.817352,0.793732
1.506849,0.817352,0.795616
1.515982,0.817352,0.797487
1.525114,0.817352,0.799346
1.534247,0.817352,0.801191
1.543379,0.817352,0.803024
1.552511,0.817352,0.804844
1.561644,0.817352,0.806652
1.570776,0.817352,0.808446
1.579909,0.817352,0.810228
1.589041,0.817352,0.811997
1.598174,0.817352,0.813753
1.607306,0.817352,0.815497
1.616438,0.817352,0.817228
1.625571,0.817352,0.818947
1.634703,0.817352,0.820652
1.643836,0.817352,0.822346
1.652968,0.817352,0.824026
1.662100,0.817352,0.825694
1.671233,0.817352,0.827350
1.680365,0.817352,0.828993
1.689498,0.817352,0.830624
1.698630,0.817352,0.832242
1.707763,0.817352,0.833848
1.716895,0.817352,0.835442
1.726027,0.817352,0.837023
1.735160,0.817352,0.838592
1.744292,0.817352,0.840149
1.753425,0.817352,0.841693
1.762557,0.817352,0.843226
1.771689,0.817352,0.844746
1.780822,0.817352,0.846255
1.789954,0.817352,0.847751
1.799087,0.817352,0.849235
1.808219,0.817352,0.850708
1.817352,0.817352,0.852168
1.826484,0.817352,0.853617
1.835616,0.817352,0.855054
1.844749,0.817352,0.856479
1.853881,0.817352,0.857893
1.863014,0.817352,0.859295
1.872146,0.817352,0.860685
1.881279,0.817352,0.862064
1.890411,0.817352,0.863431
1.899543,0.817352,0.864787
1.908676,0.817352,0.866132
1.917808,0.817352,0.867465
1.926941,0.817352,0.868787
1.936073,0.817352,0.870097
1.945205,0.817352,0.871397
1.954338,0.817352,0.872685
1.963470,0.817352,0.873963
1.972603,0.817352,0.875229
1.981735,0.817352,0.876485
1.990868,0.817352,0.877729
2.000000,0.817352,0.878963
0.000000,0.826484,0.368464
0.009132,0.826484,0.371137
0.018265,0.826484,0.373819
0.027397,0.826484,0.376508
0.036530,0.826484,0.379205
0.045662,0.826484,0.381909
0.054795,0.826484,0.384621
0.063927,0.826484,0.387339
0.073059,0.826484,0.390065
0.082192,0.826484,0.392798
0.091324,0.826484,0.395537
0.100457,0.826484,0.398283
0.109589,0.826484,0.401036
0.118721,0.826484,0.403795
0.127854,0.826484,0.406559
0.136986,0.826484,0.409330
0.146119,0.826484,0.412107
0.155251,0.826484,0.414889
0.164384,0.826484,0.417676
0.173516,0.826484,0.420469
0.182648,0.826484,0.423267
0.191781,0.826484,0.426070
0.200913,0.826484,0.428877
0.210046,0.826484,0.431690
0.219178,0.826484,0.434506
0.228311,0.826484,0.437327
0.237443,0.826484,0.440152
0.246575,0.826484,0.442981
0.255708,0.826484,0.445813
0.264840,0.826484,0.448649
0.273973,0.826484,0.451489
0.283105,0.826484,0.454331
0.292237,0.826484,0.457177
0.301370,0.826484,0.460025
0.310502,0.826484,0.462876
0.319635,0.826484,0.465729
0.328767,0.826484,0.468585
0.337900,0.826484,0.471442
0.347032,0.826484,0.474302
0.356164,0.826484,0.477163
0.365297,0.826484,0.480026
0.374429,0.826484,0.482890
0.383562,0.826484,0.485755
0.392694,0.826484,0.488621
0.401826,0.826484,0.491488
0.410959,0.826484,0.494355
0.420091,0.826484,0.497223
0.429224,0.826484,0.500091
0.438356,0.826484,0.502959
0.447489,0.826484,0.505826
0.456621,0.826484,0.508694
0.465753,0.826484,0.511560
0.474886,0.826484,0.514426
0.484018,0.826484,0.517292
0.493151,0.826484,0.520155
0.502283,0.826484,0.523018
0.511416,0.826484,0.525879
0.520548,0.826484,0.528739
0.529680,0.826484,0.531596
0.538813,0.826484,0.534451
0.547945,0.826484,0.537305
0.557078,0.826484,0.540155
0.566210,0.826484,0.543004
0.575342,0.826484,0.545849
0.584475,0.826484,0.548691
0.593607,0.826484,0.551530
0.602740,0.826484,0.554366
0.611872,0.826484,0.557198
0.621005,0.826484,0.560027
0.630137,0.826484,0.562851
0.639269,0.826484,0.565672
0.648402,0.826484,0.568488
0.657534,0.826484,0.571300
0.666667,0.826484,0.574108
0.675799,0.826484,0.576910
0.684932,0.826484,0.579708
0.694064,0.826484,0.582500
0.703196,0.826484,0.585287
0.712329,0.826484,0.588069
0.721461,0.826484,0.590845
0.730594,0.826484,0.593616
0.739726,0.826484,0.596380
0.748858,0.826484,0.599138
0.757991,0.826484,0.601890
0.767123,0.826484,0.604636
0.776256,0.826484,0.607375
0.785388,0.826484,0.610107
0.794521,0.826484,0.612833
0.803653,0.826484,0.615551
0.812785,0.826484,0.618262
0.821918,0.826484,0.620966
0.831050,0.826484,0.623662
0.840183,0.826484,0.626351
0.849315,0.826484,0.629032
0.858447,0.826484,0.631705
0.867580,0.826484,0.634370
0.876712,0.826484,0.637027
0.885845,0.826484,0.639675
0.894977,0.826484,0.642315
0.904110,0.826484,0.644946
0.913242,0.826484,0.647569
0.922374,0.826484,0.650182
0.931507,0.826484,0.652787
0.940639,0.826484,0.655383
0.949772,0.826484,0.657969
0.958904,0.826484,0.660546
0.968037,0.826484,0.663114
0.977169,0.826484,0.665671
0.986301,0.826484,0.668220
0.995434,0.826484,0.670758
1.004566,0.826484,0.673287
1.013699,0.826484,0.675805
1.022831,0.826484,0.678313
1.031963,0.826484,0.680811
1.041096,0.826484,0.683299
1.050228,0.826484,0.685776
1.059361,0.826484,0.688243
1.068493,0.826484,0.690699
1.077626,0.826484,0.693145
1.086758,0.826484,0.695579
1.095890,0.826484,0.698003
1.105023,0.826484,0.700416
1.114155,0.826484,0.702817
1.123288,0.826484,0.705208
1.132420,0.826484,0.707587
1.141553,0.826484,0.709955
1.150685,0.826484,0.712311
1.159817,0.826484,0.714657
1.168950,0.826484,0.716990
1.178082,0.826484,0.719312
1.187215,0.826484,0.721622
1.196347,0.826484,0.723921
1.205479,0.826484,0.726208
1.214612,0.826484,0.728483
1.223744,0.826484,0.730746
1.232877,0.826484,0.732997
1.242009,0.826484,0.735236
1.251142,0.826484,0.737464
1.260274,0.826484,0.739679
1.269406,0.826484,0.741881
1.278539,0.826484,0.744072
1.287671,0.826484,0.746251
1.296804,0.826484,0.748417
1.305936,0.826484,0.750571
1.315068,0.826484,0.752712
1.324201,0.826484,0.754841
1.333333,0.826484,0.756958
1.342466,0.826484,0.759062
1.351598,0.826484,0.761154
1.360731,0.826484,0.763233
1.369863,0.826484,0.765300
1.378995,0.826484,0.767354
1.388128,0.826484,0.769396
1.397260,0.826484,0.771425
1.406393,0.826484,0.773442
1.415525,0.826484,0.775446
1.424658,0.826484,0.777437
1.433790,0.826484,0.779415
1.442922,0.826484,0.781381
1.452055,0.826484,0.783335
1.461187,0.826484,0.785275
1.470320,0.826484,0.787203
1.479452,0.826484,0.789119
1.488584,0.826484,0.791022
1.497717,0.826484,0.792912
1.506849,0.826484,0.794789
1.515982,0.826484,0.796654
1.525114,0.826484,0.798506
1.534247,0.826484,0.800345
1.543379,0.826484,0.802172
1.552511,0.826484,0.803986
1.561644,0.826484,0.805788
1.570776,0.826484,0.807577
1.579909,0.826484,0.809353
1.589041,0.826484,0.811117
1.598174,0.826484,0.812868
1.607306,0.826484,0.814607
1.616438,0.826484,0.816333
1.625571,0.826484,0.818047
1.634703,0.826484,0.819748
1.643836,0.826484,0.821437
1.652968,0.826484,0.823114
1.662100,0.826484,0.824778
1.671233,0.826484,0.826429
1.680365,0.826484,0.828069
1.689498,0.826484,0.829696
1.698630,0.826484,0.831311
1.707763,0.826484,0.832913
1.716895,0.826484,0.834504
1.726027,0.826484,0.836082
1.735160,0.826484,0.837648
1.744292,0.826484,0.839202
1.753425,0.826484,0.840744
1.762557,0.826484,0.842274
1.771689,0.826484,0.843792
1.780822,0.826484,0.845298
1.789954,0.826484,0.846793
1.799087,0.826484,0.848275
1.808219,0.826484,0.849746
1.817352,0.826484,0.851205
1.826484,0.826484,0.852652
1.835616,0.826484,0.854087
1.844749,0.826484,0.855511
1.853881,0.826484,0.856923
1.863014,0.826484,0.858324
1.872146,0.826484,0.859713
1.881279,0.826484,0.861091
1.890411,0.826484,0.862458
1.899543,0.826484,0.863813
1.908676,0.826484,0.865157
1.917808,0.826484,0.866489
1.926941,0.826484,0.867811
1.936073,0.826484,0.869121
1.945205,0.826484,0.870421
1.954338,0.826484,0.871709
1.963470,0.826484,0.872987
1.972603,0.826484,0.874253
1.981735,0.826484,0.875509
1.990868,0.826484,0.876754
2.000000,0.826484,0.877988
0.000000,0.835616,0.370166
0.009132,0.835616,0.372826
0.018265,0.835616,0.375495
0.027397,0.835616,0.378171
0.036530,0.835616,0.380855
0.045662,0.835616,0.383546
0.054795,0.835616,0.386244
0.063927,0.835616,0.388950
0.073059,0.835616,0.391662
0.082192,0.835616,0.394380
0.091324,0.835616,0.397106
0.100457,0.835616,0.399837
0.109589,0.835616,0.402575
0.118721,0.835616,0.405319
0.127854,0.835616,0.408069
0.136986,0.835616,0.410825
0.146119,0.835616,0.413586
0.155251,0.835616,0.416353
0.164384,0.835616,0.419125
0.173516,0.835616,0.421902
0.182648,0.835616,0.424685
0.191781,0.835616,0.427472
0.200913,0.835616,0.430263
0.210046,0.835616,0.433059
0.219178,0.835616,0.435859
0.228311,0.835616,0.438664
0.237443,0.835616,0.441472
0.246575,0.835616,0.444284
0.255708,0.835616,0.447099
0.264840,0.835616,0.449918
0.273973,0.835616,0.452740
0.283105,0.835616,0.455566
0.292237,0.835616,0.458394
0.301370,0.835616,0.461225
0.310502,0.835616,0.464058
0.319635,0.835616,0.466893
0.328767,0.835616,0.469731
0.337900,0.835616,0.472571
0.347032,0.835616,0.475412
0.356164,0.835616,0.478255
0.365297,0.835616,0.481100
0.374429,0.835616,0.483946
0.383562,0.835616,0.486792
0.392694,0.835616,0.489640
0.401826,0.835616,0.492488
0.410959,0.835616,0.495337
0.420091,0.835616,0.498186
0.429224,0.835616,0.501035
0.438356,0.835616,0.503884
0.447489,0.835616,0.506733
0.456621,0.835616,0.509582
0.465753,0.835616,0.512429
0.474886,0.835616,0.515276
0.484018,0.835616,0.518122
0.493151,0.835616,0.520967
0.502283,0.835616,0.523811
0.511416,0.835616,0.526653
0.520548,0.835616,0.529493
0.529680,0.835616,0.532331
0.538813,0.835616,0.535167
0.547945,0.835616,0.538001
0.557078,0.835616,0.540833
0.566210,0.835616,0.543662
0.575342,0.835616,0.546488
0.584475,0.835616,0.549311
0.593607,0.835616,0.552131
0.602740,0.835616,0.554947
0.611872,0.835616,0.557760
0.621005,0.835616,0.560569
0.630137,0.835616,0.563375
0.639269,0.835616,0.566176
0.648402,0.835616,0.568973
0.657534,0.835616,0.571766
0.666667,0.835616,0.574554
0.675799,0.835616,0.577338
0.684932,0.835616,0.580116
0.694064,0.835616,0.582890
0.703196,0.835616,0.585658
0.712329,0.835616,0.588421
0.721461,0.835616,0.591178
0.730594,0.835616,0.593930
0.739726,0.835616,0.596675
0.748858,0.835616,0.599415
0.757991,0.835616,0.602148
0.767123,0.835616,0.604875
0.776256,0.835616,0.607596
0.785388,0.835616,0.610310
0.794521,0.835616,0.613017
0.803653,0.835616,0.615717
0.812785,0.835616,0.618410
0.821918,0.835616,0.621096
0.831050,0.835616,0.623774
0.840183,0.835616,0.626445
0.849315,0.835616,0.629108
0.858447,0.835616,0.631763
0.867580,0.835616,0.634411
0.876712,0.835616,0.637050
0.885845,0.835616,0.639681
0.894977,0.835616,0.642303
0.904110,0.835616,0.644918
0.913242,0.835616,0.647523
0.922374,0.835616,0.650120
0.931507,0.835616,0.652708
0.940639,0.835616,0.655287
0.949772,0.835616,0.657856
0.958904,0.835616,0.660417
0.968037,0.835616,0.662968
0.977169,0.835616,0.665510
0.986301,0.835616,0.668042
0.995434,0.835616,0.670565
1.004566,0.835616,0.673077
1.013699,0.835616,0.675580
1.022831,0.835616,0.678073
1.031963,0.835616,0.680556
1.041096,0.835616,0.683028
1.050228,0.835616,0.685491
1.059361,0.835616,0.687942
1.068493,0.835616,0.690384
1.077626,0.835616,0.692815
1.086758,0.835616,0.695235
1.095890,0.835616,0.697644
1.105023,0.835616,0.700043
1.114155,0.835616,0.702430
1.123288,0.835616,0.704807
1.132420,0.835616,0.707173
1.141553,0.835616,0.709527
1.150685,0.835616,0.711870
1.159817,0.835616,0.714202
1.168950,0.835616,0.716523
1.178082,0.835616,0.718832
1.187215,0.835616,0.721130
1.196347,0.835616,0.723416
1.205479,0.835616,0.725690
1.214612,0.835616,0.727953
1.223744,0.835616,0.730204
1.232877,0.835616,0.732444
1.242009,0.835616,0.734671
1.251142,0.835616,0.736887
1.260274,0.835616,0.739090
1.269406,0.835616,0.741282
1.278539,0.835616,0.743462
1.287671,0.835616,0.745629
1.296804,0.835616,0.747785
1.305936,0.835616,0.749928
1.315068,0.835616,0.752059
1.324201,0.835616,0.754178
1.333333,0.835616,0.756285
1.342466,0.835616,0.758380
1.351598,0.835616,0.760462
1.360731,0.835616,0.762532
1.369863,0.835616,0.764589
1.378995,0.835616,0.766634
1.388128,0.835616,0.768667
1.397260,0.835616,0.770688
1.406393,0.835616,0.772695
1.415525,0.835616,0.774691
1.424658,0.835616,0.776674
1.433790,0.835616,0.778644
1.442922,0.835616,0.780603
1.452055,0.835616,0.782548
1.461187,0.835616,0.784481
1.470320,0.835616,0.786402
1.479452,0.835616,0.788310
1.488584,0.835616,0.790206
1.497717,0.835616,0.792089
1.506849,0.835616,0.793959
1.515982,0.835616,0.795817
1.525114,0.835616,0.797663
1.534247,0.835616,0.799496
1.543379,0.835616,0.801317
1.552511,0.835616,0.803125
1.561644,0.835616,0.804921
1.570776,0.835616,0.806704
1.579909,0.835616,0.808475
1.589041,0.835616,0.810234
1.598174,0.835616,0.811980
1.607306,0.835616,0.813714
1.616438,0.835616,0.815435
1.625571,0.835616,0.817144
1.634703,0.835616,0.818841
1.643836,0.835616,0.820525
1.652968,0.835616,0.822197
1.662100,0.835616,0.823857
1.671233,0.835616,0.825505
1.680365,0.835616,0.827141
1.689498,0.835616,0.828764
1.698630,0.835616,0.830375
1.707763,0.835616,0.831975
1.716895,0.835616,0.833562
1.726027,0.835616,0.835137
1.735160,0.835616,0.836700
1.744292,0.835616,0.838251
1.753425,0.835616,0.839791
1.762557,0.835616,0.841318
1.771689,0.835616,0.842834
1.780822,0.835616,0.844337
1.789954,0.835616,0.845829
1.799087,0.835616,0.847310
1.808219,0.835616,0.848778
1.817352,0.835616,0.850235
1.826484,0.835616,0.851681
1.835616,0.835616,0.853115
1.844749,0.835616,0.854537
1.853881,0.835616,0.855948
1.863014,0.835616,0.857348
1.872146,0.835616,0.858736
1.881279,0.835616,0.860113
1.890411,0.835616,0.861478
1.899543,0.835616,0.862833
1.908676,0.835616,0.864176
1.917808,0.835616,0.865508
1.926941,0.835616,0.866829
1.936073,0.835616,0.868139
1.945205,0.835616,0.869438
1.954338,0.835616,0.870727
1.963470,0.835616,0.872004
1.972603,0.835616,0.873271
1.981735,0.835616,0.874527
1.990868,0.835616,0.875772
2.000000,0.835616,0.877007
0.000000,0.844749,0.371870
0.009132,0.844749,0.374519
0.018265,0.844749,0.377175
0.027397,0.844749,0.379838
0.036530,0.844749,0.382509
0.045662,0.844749,0.385186
0.054795,0.844749,0.387871
0.063927,0.844749,0.390562
0.073059,0.844749,0.393260
0.082192,0.844749,0.395965
0.091324,0.844749,0.398676
0.100457,0.844749,0.401393
0.109589,0.844749,0.404117
0.118721,0.844749,0.406846
0.127854,0.844749,0.409581
0.136986,0.844749,0.412322
0.146119,0.844749,0.415068
0.155251,0.844749,0.417819
0.164384,0.844749,0.420576
0.173516,0.844749,0.423337
0.182648,0.844749,0.426103
0.191781,0.844749,0.428874
0.200913,0.844749,0.431650
0.210046,0.844749,0.434429
0.219178,0.844749,0.437213
0.228311,0.844749,0.440001
0.237443,0.844749,0.442792
0.246575,0.844749,0.445588
